Year,Age,RelMasc
1969,38,898
1969,39,929
1969,40,909
1969,41,894
1969,42,895
1969,43,903
1969,44,892
1969,45,911
1969,46,890
1969,47,934
1969,48,899
1969,49,934
1969,50,889
1969,51,894
1969,52,882
1969,53,915
1969,54,882
1969,55,910
1969,56,863
1969,57,893
1969,58,828
1969,59,897
1969,60,833
1969,61,821
1969,62,784
1969,63,780
1969,64,761
1969,65,768
1969,66,757
1969,67,794
1969,68,682
1969,69,757
1969,70,711
1969,71,705
1969,72,671
1969,73,670
1969,74,657
1969,75,661
1969,76,630
1969,77,643
1969,78,533
1969,79,614
1969,80,539
1969,81,516
1969,82,486
1969,83,473
1969,84,446
1969,85,428
1969,86,423
1969,87,399
1969,88,384
1969,89,372
1969,90,349
1969,91,337
1969,92,318
1969,93,293
1969,94,238
1969,95,195
1969,96,196
1969,97,171
1969,98,161
1969,99,190
1969,100,124
1970,0,1058
1970,1,1046
1970,2,1040
1970,3,1038
1970,4,1036
1970,5,1034
1970,6,1037
1970,7,1046
1970,8,1041
1970,9,1034
1970,10,1058
1970,11,1020
1970,12,1014
1970,13,1001
1970,14,989
1970,15,978
1970,16,956
1970,17,928
1970,18,937
1970,19,928
1970,20,927
1970,21,895
1970,22,892
1970,23,942
1970,24,888
1970,25,879
1970,26,903
1970,27,857
1970,28,884
1970,29,897
1970,30,884
1970,31,892
1970,32,887
1970,33,873
1970,34,896
1970,35,897
1970,36,896
1970,37,890
1970,38,921
1970,39,895
1970,40,927
1970,41,908
1970,42,892
1970,43,890
1970,44,900
1970,45,887
1970,46,908
1970,47,883
1970,48,932
1970,49,895
1970,50,927
1970,51,884
1970,52,891
1970,53,877
1970,54,912
1970,55,875
1970,56,906
1970,57,858
1970,58,886
1970,59,821
1970,60,890
1970,61,823
1970,62,811
1970,63,774
1970,64,772
1970,65,751
1970,66,757
1970,67,747
1970,68,783
1970,69,672
1970,70,738
1970,71,695
1970,72,692
1970,73,658
1970,74,660
1970,75,642
1970,76,648
1970,77,618
1970,78,627
1970,79,515
1970,80,540
1970,81,519
1970,82,493
1970,83,462
1970,84,453
1970,85,431
1970,86,410
1970,87,398
1970,88,371
1970,89,361
1970,90,346
1970,91,323
1970,92,320
1970,93,306
1970,94,281
1970,95,227
1970,96,185
1970,97,197
1970,98,172
1970,99,149
1970,100,146
1971,0,1049
1971,1,1047
1971,2,1033
1971,3,1037
1971,4,1031
1971,5,1032
1971,6,1029
1971,7,1034
1971,8,1045
1971,9,1040
1971,10,1032
1971,11,1058
1971,12,1017
1971,13,1010
1971,14,996
1971,15,982
1971,16,971
1971,17,947
1971,18,914
1971,19,922
1971,20,915
1971,21,912
1971,22,878
1971,23,877
1971,24,933
1971,25,874
1971,26,866
1971,27,894
1971,28,844
1971,29,877
1971,30,894
1971,31,885
1971,32,887
1971,33,882
1971,34,866
1971,35,893
1971,36,894
1971,37,893
1971,38,885
1971,39,915
1971,40,892
1971,41,925
1971,42,907
1971,43,889
1971,44,886
1971,45,896
1971,46,882
1971,47,905
1971,48,878
1971,49,929
1971,50,892
1971,51,922
1971,52,879
1971,53,887
1971,54,871
1971,55,909
1971,56,868
1971,57,903
1971,58,853
1971,59,881
1971,60,816
1971,61,884
1971,62,814
1971,63,802
1971,64,764
1971,65,764
1971,66,742
1971,67,747
1971,68,737
1971,69,771
1971,70,663
1971,71,724
1971,72,682
1971,73,679
1971,74,645
1971,75,652
1971,76,629
1971,77,636
1971,78,608
1971,79,615
1971,80,539
1971,81,521
1971,82,500
1971,83,472
1971,84,441
1971,85,431
1971,86,415
1971,87,396
1971,88,384
1971,89,360
1971,90,351
1971,91,333
1971,92,308
1971,93,311
1971,94,294
1971,95,264
1971,96,207
1971,97,165
1971,98,192
1971,99,160
1971,100,121
1972,0,1051
1972,1,1045
1972,2,1046
1972,3,1032
1972,4,1037
1972,5,1031
1972,6,1031
1972,7,1027
1972,8,1033
1972,9,1042
1972,10,1039
1972,11,1031
1972,12,1054
1972,13,1017
1972,14,1011
1972,15,997
1972,16,984
1972,17,973
1972,18,950
1972,19,919
1972,20,928
1972,21,922
1972,22,918
1972,23,884
1972,24,882
1972,25,931
1972,26,876
1972,27,869
1972,28,897
1972,29,851
1972,30,882
1972,31,896
1972,32,889
1972,33,890
1972,34,885
1972,35,870
1972,36,895
1972,37,895
1972,38,894
1972,39,887
1972,40,915
1972,41,893
1972,42,922
1972,43,906
1972,44,890
1972,45,887
1972,46,896
1972,47,884
1972,48,904
1972,49,880
1972,50,926
1972,51,892
1972,52,918
1972,53,878
1972,54,885
1972,55,870
1972,56,903
1972,57,865
1972,58,895
1972,59,850
1972,60,871
1972,61,813
1972,62,871
1972,63,807
1972,64,793
1972,65,757
1972,66,756
1972,67,732
1972,68,733
1972,69,724
1972,70,754
1972,71,654
1972,72,702
1972,73,664
1972,74,659
1972,75,627
1972,76,633
1972,77,607
1972,78,612
1972,79,585
1972,80,545
1972,81,520
1972,82,502
1972,83,480
1972,84,451
1972,85,421
1972,86,411
1972,87,397
1972,88,380
1972,89,363
1972,90,334
1972,91,334
1972,92,311
1972,93,298
1972,94,324
1972,95,281
1972,96,262
1972,97,222
1972,98,164
1972,99,200
1972,100,146
1973,0,1062
1973,1,1048
1973,2,1044
1973,3,1046
1973,4,1032
1973,5,1037
1973,6,1031
1973,7,1030
1973,8,1025
1973,9,1031
1973,10,1039
1973,11,1037
1973,12,1030
1973,13,1049
1973,14,1016
1973,15,1011
1973,16,998
1973,17,986
1973,18,975
1973,19,953
1973,20,924
1973,21,934
1973,22,928
1973,23,924
1973,24,891
1973,25,887
1973,26,929
1973,27,879
1973,28,872
1973,29,900
1973,30,858
1973,31,886
1973,32,898
1973,33,892
1973,34,892
1973,35,888
1973,36,875
1973,37,896
1973,38,897
1973,39,896
1973,40,890
1973,41,915
1973,42,895
1973,43,920
1973,44,904
1973,45,891
1973,46,887
1973,47,896
1973,48,885
1973,49,902
1973,50,881
1973,51,923
1973,52,891
1973,53,913
1973,54,878
1973,55,882
1973,56,869
1973,57,898
1973,58,862
1973,59,888
1973,60,846
1973,61,862
1973,62,810
1973,63,858
1973,64,800
1973,65,785
1973,66,750
1973,67,747
1973,68,722
1973,69,721
1973,70,712
1973,71,737
1973,72,646
1973,73,681
1973,74,649
1973,75,642
1973,76,611
1973,77,618
1973,78,587
1973,79,592
1973,80,536
1973,81,525
1973,82,501
1973,83,485
1973,84,463
1973,85,433
1973,86,405
1973,87,394
1973,88,376
1973,89,356
1973,90,343
1973,91,324
1973,92,320
1973,93,297
1973,94,302
1973,95,317
1973,96,268
1973,97,259
1973,98,219
1973,99,141
1973,100,158
1974,0,1053
1974,1,1056
1974,2,1047
1974,3,1044
1974,4,1045
1974,5,1032
1974,6,1036
1974,7,1031
1974,8,1030
1974,9,1024
1974,10,1030
1974,11,1036
1974,12,1035
1974,13,1029
1974,14,1045
1974,15,1016
1974,16,1011
1974,17,998
1974,18,988
1974,19,977
1974,20,956
1974,21,929
1974,22,940
1974,23,935
1974,24,931
1974,25,898
1974,26,893
1974,27,928
1974,28,882
1974,29,875
1974,30,902
1974,31,865
1974,32,890
1974,33,900
1974,34,895
1974,35,895
1974,36,891
1974,37,879
1974,38,898
1974,39,898
1974,40,897
1974,41,891
1974,42,915
1974,43,897
1974,44,917
1974,45,902
1974,46,891
1974,47,888
1974,48,895
1974,49,886
1974,50,900
1974,51,883
1974,52,919
1974,53,889
1974,54,909
1974,55,878
1974,56,880
1974,57,867
1974,58,892
1974,59,858
1974,60,880
1974,61,844
1974,62,853
1974,63,806
1974,64,846
1974,65,794
1974,66,776
1974,67,742
1974,68,737
1974,69,711
1974,70,707
1974,71,699
1974,72,719
1974,73,636
1974,74,662
1974,75,632
1974,76,623
1974,77,593
1974,78,599
1974,79,568
1974,80,544
1974,81,517
1974,82,505
1974,83,481
1974,84,464
1974,85,441
1974,86,415
1974,87,387
1974,88,376
1974,89,354
1974,90,331
1974,91,331
1974,92,310
1974,93,303
1974,94,280
1974,95,289
1974,96,297
1974,97,251
1974,98,272
1974,99,213
1974,100,155
1975,0,1043
1975,1,1049
1975,2,1053
1975,3,1047
1975,4,1044
1975,5,1045
1975,6,1032
1975,7,1036
1975,8,1032
1975,9,1029
1975,10,1022
1975,11,1029
1975,12,1033
1975,13,1033
1975,14,1028
1975,15,1040
1975,16,1015
1975,17,1011
1975,18,999
1975,19,989
1975,20,978
1975,21,959
1975,22,934
1975,23,946
1975,24,942
1975,25,936
1975,26,904
1975,27,898
1975,28,926
1975,29,884
1975,30,879
1975,31,905
1975,32,872
1975,33,894
1975,34,902
1975,35,898
1975,36,897
1975,37,893
1975,38,883
1975,39,899
1975,40,899
1975,41,897
1975,42,893
1975,43,914
1975,44,898
1975,45,914
1975,46,900
1975,47,891
1975,48,888
1975,49,894
1975,50,887
1975,51,899
1975,52,885
1975,53,915
1975,54,888
1975,55,904
1975,56,877
1975,57,876
1975,58,864
1975,59,885
1975,60,855
1975,61,872
1975,62,839
1975,63,843
1975,64,802
1975,65,832
1975,66,785
1975,67,765
1975,68,733
1975,69,726
1975,70,698
1975,71,691
1975,72,685
1975,73,700
1975,74,625
1975,75,643
1975,76,615
1975,77,599
1975,78,571
1975,79,579
1975,80,538
1975,81,525
1975,82,497
1975,83,484
1975,84,458
1975,85,441
1975,86,423
1975,87,399
1975,88,375
1975,89,364
1975,90,340
1975,91,310
1975,92,309
1975,93,293
1975,94,289
1975,95,262
1975,96,259
1975,97,295
1975,98,270
1975,99,281
1975,100,173
1976,0,1067
1976,1,1040
1976,2,1047
1976,3,1050
1976,4,1046
1976,5,1044
1976,6,1045
1976,7,1032
1976,8,1036
1976,9,1032
1976,10,1028
1976,11,1021
1976,12,1027
1976,13,1031
1976,14,1031
1976,15,1027
1976,16,1035
1976,17,1014
1976,18,1011
1976,19,998
1976,20,990
1976,21,979
1976,22,962
1976,23,939
1976,24,952
1976,25,949
1976,26,942
1976,27,911
1976,28,902
1976,29,924
1976,30,887
1976,31,882
1976,32,907
1976,33,878
1976,34,898
1976,35,903
1976,36,899
1976,37,899
1976,38,895
1976,39,886
1976,40,900
1976,41,899
1976,42,897
1976,43,893
1976,44,913
1976,45,899
1976,46,911
1976,47,898
1976,48,889
1976,49,886
1976,50,892
1976,51,887
1976,52,897
1976,53,885
1976,54,910
1976,55,885
1976,56,898
1976,57,875
1976,58,871
1976,59,860
1976,60,877
1976,61,848
1976,62,860
1976,63,832
1976,64,831
1976,65,796
1976,66,817
1976,67,775
1976,68,754
1976,69,723
1976,70,714
1976,71,685
1976,72,676
1976,73,671
1976,74,683
1976,75,613
1976,76,621
1976,77,596
1976,78,580
1976,79,554
1976,80,536
1976,81,518
1976,82,506
1976,83,480
1976,84,464
1976,85,440
1976,86,426
1976,87,405
1976,88,379
1976,89,355
1976,90,342
1976,91,323
1976,92,296
1976,93,289
1976,94,274
1976,95,296
1976,96,259
1976,97,260
1976,98,325
1976,99,290
1976,100,215
1977,0,1063
1977,1,1061
1977,2,1040
1977,3,1046
1977,4,1047
1977,5,1046
1977,6,1043
1977,7,1044
1977,8,1032
1977,9,1035
1977,10,1032
1977,11,1027
1977,12,1020
1977,13,1026
1977,14,1028
1977,15,1029
1977,16,1026
1977,17,1030
1977,18,1013
1977,19,1010
1977,20,998
1977,21,991
1977,22,981
1977,23,965
1977,24,944
1977,25,958
1977,26,956
1977,27,948
1977,28,918
1977,29,907
1977,30,922
1977,31,889
1977,32,884
1977,33,909
1977,34,885
1977,35,902
1977,36,905
1977,37,902
1977,38,901
1977,39,897
1977,40,890
1977,41,900
1977,42,899
1977,43,898
1977,44,894
1977,45,912
1977,46,900
1977,47,908
1977,48,895
1977,49,888
1977,50,885
1977,51,891
1977,52,887
1977,53,893
1977,54,885
1977,55,905
1977,56,881
1977,57,892
1977,58,872
1977,59,865
1977,60,855
1977,61,867
1977,62,842
1977,63,849
1977,64,825
1977,65,817
1977,66,789
1977,67,802
1977,68,764
1977,69,741
1977,70,711
1977,71,699
1977,72,670
1977,73,657
1977,74,652
1977,75,661
1977,76,601
1977,77,600
1977,78,575
1977,79,558
1977,80,533
1977,81,519
1977,82,499
1977,83,484
1977,84,457
1977,85,439
1977,86,416
1977,87,407
1977,88,390
1977,89,360
1977,90,342
1977,91,331
1977,92,297
1977,93,276
1977,94,295
1977,95,268
1977,96,292
1977,97,282
1977,98,273
1977,99,343
1977,100,253
1978,0,1070
1978,1,1058
1978,2,1057
1978,3,1041
1978,4,1044
1978,5,1044
1978,6,1045
1978,7,1043
1978,8,1044
1978,9,1032
1978,10,1035
1978,11,1032
1978,12,1026
1978,13,1018
1978,14,1025
1978,15,1025
1978,16,1027
1978,17,1024
1978,18,1024
1978,19,1012
1978,20,1009
1978,21,998
1978,22,992
1978,23,983
1978,24,968
1978,25,949
1978,26,964
1978,27,963
1978,28,954
1978,29,925
1978,30,912
1978,31,920
1978,32,892
1978,33,887
1978,34,911
1978,35,891
1978,36,905
1978,37,907
1978,38,904
1978,39,903
1978,40,900
1978,41,893
1978,42,901
1978,43,899
1978,44,898
1978,45,895
1978,46,910
1978,47,900
1978,48,904
1978,49,892
1978,50,888
1978,51,885
1978,52,889
1978,53,886
1978,54,890
1978,55,885
1978,56,900
1978,57,878
1978,58,886
1978,59,869
1978,60,859
1978,61,850
1978,62,858
1978,63,835
1978,64,838
1978,65,819
1978,66,805
1978,67,782
1978,68,787
1978,69,752
1978,70,727
1978,71,699
1978,72,685
1978,73,656
1978,74,642
1978,75,637
1978,76,639
1978,77,585
1978,78,577
1978,79,555
1978,80,542
1978,81,514
1978,82,500
1978,83,477
1978,84,462
1978,85,433
1978,86,418
1978,87,394
1978,88,385
1978,89,375
1978,90,341
1978,91,320
1978,92,306
1978,93,269
1978,94,248
1978,95,280
1978,96,251
1978,97,279
1978,98,281
1978,99,300
1978,100,309
1979,0,1075
1979,1,1062
1979,2,1055
1979,3,1054
1979,4,1041
1979,5,1043
1979,6,1040
1979,7,1044
1979,8,1043
1979,9,1044
1979,10,1032
1979,11,1035
1979,12,1032
1979,13,1025
1979,14,1017
1979,15,1023
1979,16,1021
1979,17,1025
1979,18,1022
1979,19,1018
1979,20,1010
1979,21,1009
1979,22,998
1979,23,993
1979,24,984
1979,25,971
1979,26,955
1979,27,970
1979,28,971
1979,29,960
1979,30,932
1979,31,917
1979,32,918
1979,33,894
1979,34,890
1979,35,914
1979,36,898
1979,37,909
1979,38,909
1979,39,906
1979,40,904
1979,41,901
1979,42,896
1979,43,902
1979,44,899
1979,45,898
1979,46,895
1979,47,909
1979,48,900
1979,49,901
1979,50,890
1979,51,886
1979,52,883
1979,53,887
1979,54,885
1979,55,887
1979,56,884
1979,57,894
1979,58,874
1979,59,880
1979,60,867
1979,61,854
1979,62,845
1979,63,850
1979,64,829
1979,65,828
1979,66,811
1979,67,792
1979,68,774
1979,69,772
1979,70,743
1979,71,716
1979,72,688
1979,73,670
1979,74,641
1979,75,628
1979,76,622
1979,77,620
1979,78,569
1979,79,555
1979,80,532
1979,81,523
1979,82,495
1979,83,481
1979,84,460
1979,85,443
1979,86,414
1979,87,406
1979,88,382
1979,89,371
1979,90,368
1979,91,324
1979,92,300
1979,93,289
1979,94,261
1979,95,249
1979,96,293
1979,97,252
1979,98,314
1979,99,422
1979,100,390
1980,0,1057
1980,1,1063
1980,2,1055
1980,3,1051
1980,4,1050
1980,5,1041
1980,6,1041
1980,7,1037
1980,8,1043
1980,9,1043
1980,10,1044
1980,11,1032
1980,12,1034
1980,13,1032
1980,14,1025
1980,15,1015
1980,16,1022
1980,17,1018
1980,18,1023
1980,19,1020
1980,20,1013
1980,21,1009
1980,22,1008
1980,23,998
1980,24,994
1980,25,986
1980,26,975
1980,27,961
1980,28,976
1980,29,979
1980,30,967
1980,31,939
1980,32,922
1980,33,916
1980,34,897
1980,35,893
1980,36,916
1980,37,904
1980,38,912
1980,39,911
1980,40,909
1980,41,906
1980,42,904
1980,43,900
1980,44,902
1980,45,899
1980,46,898
1980,47,896
1980,48,908
1980,49,901
1980,50,897
1980,51,887
1980,52,885
1980,53,881
1980,54,884
1980,55,885
1980,56,884
1980,57,883
1980,58,889
1980,59,871
1980,60,873
1980,61,863
1980,62,848
1980,63,840
1980,64,840
1980,65,823
1980,66,817
1980,67,805
1980,68,780
1980,69,765
1980,70,758
1980,71,734
1980,72,703
1980,73,677
1980,74,657
1980,75,629
1980,76,612
1980,77,604
1980,78,600
1980,79,556
1980,80,539
1980,81,514
1980,82,506
1980,83,478
1980,84,467
1980,85,446
1980,86,426
1980,87,396
1980,88,391
1980,89,368
1980,90,352
1980,91,354
1980,92,300
1980,93,289
1980,94,288
1980,95,242
1980,96,227
1980,97,287
1980,98,259
1980,99,398
1980,100,469
1981,0,1047
1981,1,1048
1981,2,1052
1981,3,1047
1981,4,1048
1981,5,1047
1981,6,1041
1981,7,1040
1981,8,1034
1981,9,1043
1981,10,1043
1981,11,1044
1981,12,1031
1981,13,1034
1981,14,1032
1981,15,1024
1981,16,1013
1981,17,1020
1981,18,1014
1981,19,1019
1981,20,1018
1981,21,1007
1981,22,1008
1981,23,1008
1981,24,998
1981,25,996
1981,26,988
1981,27,979
1981,28,967
1981,29,982
1981,30,987
1981,31,972
1981,32,946
1981,33,926
1981,34,914
1981,35,899
1981,36,895
1981,37,918
1981,38,910
1981,39,915
1981,40,912
1981,41,911
1981,42,908
1981,43,905
1981,44,902
1981,45,903
1981,46,898
1981,47,897
1981,48,897
1981,49,906
1981,50,901
1981,51,893
1981,52,883
1981,53,882
1981,54,880
1981,55,881
1981,56,884
1981,57,880
1981,58,882
1981,59,884
1981,60,866
1981,61,868
1981,62,858
1981,63,841
1981,64,835
1981,65,828
1981,66,816
1981,67,806
1981,68,797
1981,69,769
1981,70,756
1981,71,744
1981,72,721
1981,73,691
1981,74,666
1981,75,642
1981,76,618
1981,77,596
1981,78,591
1981,79,580
1981,80,549
1981,81,522
1981,82,492
1981,83,489
1981,84,457
1981,85,447
1981,86,431
1981,87,404
1981,88,379
1981,89,375
1981,90,354
1981,91,339
1981,92,338
1981,93,278
1981,94,272
1981,95,260
1981,96,224
1981,97,199
1981,98,248
1981,99,231
1981,100,298
1982,0,1054
1982,1,1043
1982,2,1046
1982,3,1049
1982,4,1044
1982,5,1047
1982,6,1045
1982,7,1040
1982,8,1039
1982,9,1033
1982,10,1041
1982,11,1043
1982,12,1043
1982,13,1031
1982,14,1033
1982,15,1031
1982,16,1022
1982,17,1010
1982,18,1017
1982,19,1009
1982,20,1015
1982,21,1015
1982,22,1002
1982,23,1004
1982,24,1004
1982,25,994
1982,26,992
1982,27,987
1982,28,977
1982,29,966
1982,30,981
1982,31,987
1982,32,973
1982,33,947
1982,34,927
1982,35,914
1982,36,900
1982,37,896
1982,38,918
1982,39,911
1982,40,916
1982,41,913
1982,42,911
1982,43,908
1982,44,906
1982,45,902
1982,46,902
1982,47,898
1982,48,897
1982,49,895
1982,50,904
1982,51,899
1982,52,890
1982,53,881
1982,54,880
1982,55,878
1982,56,878
1982,57,880
1982,58,875
1982,59,878
1982,60,879
1982,61,859
1982,62,859
1982,63,853
1982,64,833
1982,65,826
1982,66,820
1982,67,807
1982,68,795
1982,69,788
1982,70,758
1982,71,743
1982,72,730
1982,73,708
1982,74,677
1982,75,648
1982,76,624
1982,77,599
1982,78,576
1982,79,574
1982,80,551
1982,81,531
1982,82,503
1982,83,476
1982,84,470
1982,85,434
1982,86,427
1982,87,428
1982,88,380
1982,89,365
1982,90,361
1982,91,339
1982,92,330
1982,93,326
1982,94,253
1982,95,262
1982,96,254
1982,97,207
1982,98,214
1982,99,188
1982,100,234
1983,0,1059
1983,1,1053
1983,2,1043
1983,3,1045
1983,4,1048
1983,5,1043
1983,6,1046
1983,7,1045
1983,8,1038
1983,9,1038
1983,10,1032
1983,11,1040
1983,12,1043
1983,13,1042
1983,14,1030
1983,15,1031
1983,16,1028
1983,17,1019
1983,18,1007
1983,19,1013
1983,20,1005
1983,21,1010
1983,22,1012
1983,23,998
1983,24,999
1983,25,999
1983,26,990
1983,27,988
1983,28,984
1983,29,973
1983,30,962
1983,31,978
1983,32,984
1983,33,971
1983,34,946
1983,35,927
1983,36,915
1983,37,901
1983,38,897
1983,39,918
1983,40,912
1983,41,917
1983,42,914
1983,43,910
1983,44,909
1983,45,905
1983,46,902
1983,47,902
1983,48,898
1983,49,896
1983,50,894
1983,51,903
1983,52,897
1983,53,888
1983,54,879
1983,55,877
1983,56,875
1983,57,874
1983,58,878
1983,59,872
1983,60,873
1983,61,874
1983,62,852
1983,63,852
1983,64,846
1983,65,827
1983,66,818
1983,67,813
1983,68,796
1983,69,785
1983,70,777
1983,71,748
1983,72,730
1983,73,717
1983,74,693
1983,75,662
1983,76,629
1983,77,603
1983,78,585
1983,79,557
1983,80,536
1983,81,533
1983,82,514
1983,83,485
1983,84,464
1983,85,457
1983,86,421
1983,87,406
1983,88,410
1983,89,357
1983,90,342
1983,91,359
1983,92,311
1983,93,304
1983,94,320
1983,95,232
1983,96,259
1983,97,206
1983,98,179
1983,99,194
1983,100,210
1984,0,1074
1984,1,1056
1984,2,1051
1984,3,1043
1984,4,1044
1984,5,1047
1984,6,1042
