Country,Year,Age,PopMale,PopFemale,PopTotal,RelMasc
Portugal,1976,68,30455,40407,70862,75.3706
Portugal,1976,69,28042,38775,66817,72.3198
Portugal,1976,70,27732,38838,66570,71.4043
Portugal,1976,71,24169,35281,59450,68.5043
Portugal,1976,72,22556,33386,55942,67.5613
Portugal,1976,73,21043,31364,52407,67.0928
Portugal,1976,74,18251,26740,44991,68.2536
Portugal,1976,75,20030,32660,52690,61.3288
Portugal,1976,76,12542,20210,32752,62.0584
Portugal,1976,77,12614,21168,33782,59.5899
Portugal,1976,78,10574,18232,28806,57.9969
Portugal,1976,79,9296,16788,26084,55.3729
Portugal,1976,80,9075,16926,26001,53.6157
Portugal,1976,81,7846,15150,22996,51.7888
Portugal,1976,82,7088,13995,21083,50.6467
Portugal,1976,83,5890,12267,18157,48.015
Portugal,1976,84,4740,10221,14961,46.3751
Portugal,1976,85,3782,8598,12380,43.987
Portugal,1976,86,3017,7076,10093,42.6371
Portugal,1976,87,2330,5750,8080,40.5217
Portugal,1976,88,1722,4546,6268,37.8795
Portugal,1976,89,1263,3559,4822,35.4875
Portugal,1976,90,908,2652,3560,34.2383
Portugal,1976,91,620,1919,2539,32.3085
Portugal,1976,92,411,1387,1798,29.6323
Portugal,1976,93,292,1009,1301,28.9395
Portugal,1976,94,205,749,954,27.3698
Portugal,1976,95,147,497,644,29.5775
Portugal,1976,96,85,328,413,25.9146
Portugal,1976,97,54,208,262,25.9615
Portugal,1976,98,40,123,163,32.5203
Portugal,1976,99,20,69,89,28.9855
Portugal,1976,100,20,93,113,21.5054
Portugal,1977,0,93322,87754,181076,106.345
Portugal,1977,1,89250,84109,173359,106.1123
Portugal,1977,2,85460,82146,167606,104.0343
Portugal,1977,3,85519,81761,167280,104.5963
Portugal,1977,4,86948,83056,170004,104.686
Portugal,1977,5,89174,85285,174459,104.56
Portugal,1977,6,81097,77721,158818,104.3437
Portugal,1977,7,81754,78271,160025,104.4499
Portugal,1977,8,84915,82292,167207,103.1874
Portugal,1977,9,85286,82378,167664,103.5301
Portugal,1977,10,87208,84531,171739,103.1669
Portugal,1977,11,87853,85528,173381,102.7184
Portugal,1977,12,87559,85883,173442,101.9515
Portugal,1977,13,86306,84107,170413,102.6145
Portugal,1977,14,86807,84477,171284,102.7581
Portugal,1977,15,84416,81998,166414,102.9489
Portugal,1977,16,84665,82544,167209,102.5695
Portugal,1977,17,80125,77814,157939,102.9699
Portugal,1977,18,79981,78929,158910,101.3328
Portugal,1977,19,76989,76228,153217,100.9983
Portugal,1977,20,73721,73857,147578,99.8159
Portugal,1977,21,72664,73345,146009,99.0715
Portugal,1977,22,70531,71912,142443,98.0796
Portugal,1977,23,67749,70219,137968,96.4824
Portugal,1977,24,68543,72619,141162,94.3871
Portugal,1977,25,64788,67661,132449,95.7538
Portugal,1977,26,66562,69611,136173,95.6199
Portugal,1977,27,62330,65727,128057,94.8317
Portugal,1977,28,62171,67718,129889,91.8087
Portugal,1977,29,56460,62218,118678,90.7454
Portugal,1977,30,55426,60120,115546,92.1923
Portugal,1977,31,56172,63184,119356,88.9023
Portugal,1977,32,52436,59309,111745,88.4115
Portugal,1977,33,52208,57440,109648,90.8914
Portugal,1977,34,49836,56337,106173,88.4605
Portugal,1977,35,46795,51897,98692,90.169
Portugal,1977,36,53070,58630,111700,90.5168
Portugal,1977,37,51369,56958,108327,90.1875
Portugal,1977,38,53428,59317,112745,90.072
Portugal,1977,39,53233,59326,112559,89.7296
Portugal,1977,40,53723,60382,114105,88.9719
Portugal,1977,41,56141,62356,118497,90.033
Portugal,1977,42,52974,58934,111908,89.887
Portugal,1977,43,53873,60008,113881,89.7764
Portugal,1977,44,55740,62348,118088,89.4014
Portugal,1977,45,53929,59165,113094,91.1502
Portugal,1977,46,57445,63856,121301,89.9602
Portugal,1977,47,51173,56374,107547,90.7741
Portugal,1977,48,53732,60033,113765,89.5041
Portugal,1977,49,51216,57658,108874,88.8272
Portugal,1977,50,52836,59687,112523,88.5218
Portugal,1977,51,53217,59749,112966,89.0676
Portugal,1977,52,50406,56843,107249,88.6758
Portugal,1977,53,48832,54653,103485,89.3492
Portugal,1977,54,48389,54696,103085,88.469
Portugal,1977,55,47221,52200,99421,90.4617
Portugal,1977,56,50321,57104,107425,88.1217
Portugal,1977,57,38318,42969,81287,89.1759
Portugal,1977,58,38119,43716,81835,87.1969
Portugal,1977,59,38865,44937,83802,86.4877
Portugal,1977,60,39060,45685,84745,85.4985
Portugal,1977,61,41050,47335,88385,86.7223
Portugal,1977,62,39846,47346,87192,84.1592
Portugal,1977,63,38788,45667,84455,84.9366
Portugal,1977,64,38644,46829,85473,82.5215
Portugal,1977,65,36422,44586,81008,81.6893
Portugal,1977,66,39930,50627,90557,78.871
Portugal,1977,67,32175,40116,72291,80.2049
Portugal,1977,68,31237,40875,72112,76.4208
Portugal,1977,69,29376,39667,69043,74.0565
Portugal,1977,70,26930,37883,64813,71.0873
Portugal,1977,71,26196,37450,63646,69.9493
Portugal,1977,72,22911,34201,57112,66.9893
Portugal,1977,73,21260,32373,53633,65.672
Portugal,1977,74,19603,30054,49657,65.2259
Portugal,1977,75,17061,25812,42873,66.0972
Portugal,1977,76,18175,30246,48421,60.0906
Portugal,1977,77,11611,19352,30963,59.999
Portugal,1977,78,11345,19739,31084,57.475
Portugal,1977,79,9415,16864,26279,55.829
Portugal,1977,80,9329,17502,26831,53.3025
Portugal,1977,81,7920,15257,23177,51.9106
Portugal,1977,82,6738,13513,20251,49.8631
Portugal,1977,83,5979,12342,18321,48.4443
Portugal,1977,84,4902,10727,15629,45.6978
Portugal,1977,85,3870,8807,12677,43.9423
Portugal,1977,86,3032,7295,10327,41.5627
Portugal,1977,87,2371,5832,8203,40.655
Portugal,1977,88,1816,4657,6473,38.9951
Portugal,1977,89,1284,3565,4849,36.0168
Portugal,1977,90,932,2722,3654,34.2395
Portugal,1977,91,661,1999,2660,33.0665
Portugal,1977,92,429,1444,1873,29.7091
Portugal,1977,93,281,1019,1300,27.5761
Portugal,1977,94,206,698,904,29.5129
Portugal,1977,95,135,504,639,26.7857
Portugal,1977,96,94,322,416,29.1925
Portugal,1977,97,57,202,259,28.2178
Portugal,1977,98,33,121,154,27.2727
Portugal,1977,99,23,67,90,34.3284
Portugal,1977,100,22,87,109,25.2874
Portugal,1978,0,90585,84638,175223,107.0264
Portugal,1978,1,91655,86636,178291,105.7932
Portugal,1978,2,89188,84344,173532,105.7431
Portugal,1978,3,85948,82598,168546,104.0558
Portugal,1978,4,85853,82199,168052,104.4453
Portugal,1978,5,87202,83564,170766,104.3535
Portugal,1978,6,88717,84914,173631,104.4786
Portugal,1978,7,82642,79204,161846,104.3407
Portugal,1978,8,83019,79496,162515,104.4317
Portugal,1978,9,85227,82603,167830,103.1766
Portugal,1978,10,85546,82654,168200,103.4989
Portugal,1978,11,87401,84712,172113,103.1743
Portugal,1978,12,87996,85739,173735,102.6324
Portugal,1978,13,87727,86168,173895,101.8093
Portugal,1978,14,86474,84381,170855,102.4804
Portugal,1978,15,86479,84407,170886,102.4548
Portugal,1978,16,84353,82098,166451,102.7467
Portugal,1978,17,84119,82129,166248,102.423
Portugal,1978,18,79702,77814,157516,102.4263
Portugal,1978,19,79281,78345,157626,101.1947
Portugal,1978,20,76542,75836,152378,100.931
Portugal,1978,21,72989,73124,146113,99.8154
Portugal,1978,22,72204,72780,144984,99.2086
Portugal,1978,23,70042,71276,141318,98.2687
Portugal,1978,24,67284,69497,136781,96.8157
Portugal,1978,25,67858,71473,139331,94.9421
Portugal,1978,26,64948,67405,132353,96.3549
Portugal,1978,27,66269,68784,135053,96.3436
Portugal,1978,28,62636,65643,128279,95.4192
Portugal,1978,29,62328,67391,129719,92.4871
Portugal,1978,30,56883,62357,119240,91.2215
Portugal,1978,31,55551,60369,115920,92.0191
Portugal,1978,32,56428,63292,119720,89.155
Portugal,1978,33,52989,59745,112734,88.6919
Portugal,1978,34,52686,57818,110504,91.1239
Portugal,1978,35,50304,56446,106750,89.1188
Portugal,1978,36,47546,52511,100057,90.5448
Portugal,1978,37,53030,58476,111506,90.6868
Portugal,1978,38,52216,57757,109973,90.4064
Portugal,1978,39,53923,59734,113657,90.2719
Portugal,1978,40,53696,59682,113378,89.9702
Portugal,1978,41,54267,60755,115022,89.321
Portugal,1978,42,56217,62392,118609,90.1029
Portugal,1978,43,53314,59310,112624,89.8904
Portugal,1978,44,54234,60416,114650,89.7676
Portugal,1978,45,55810,62383,118193,89.4635
Portugal,1978,46,54416,59778,114194,91.0301
Portugal,1978,47,57062,63380,120442,90.0316
Portugal,1978,48,51661,57145,108806,90.4034
Portugal,1978,49,53646,60111,113757,89.2449
Portugal,1978,50,51458,57966,109424,88.7727
Portugal,1978,51,53054,59977,113031,88.4572
Portugal,1978,52,53041,59673,112714,88.8861
Portugal,1978,53,50647,57157,107804,88.6103
Portugal,1978,54,48958,55001,103959,89.0129
Portugal,1978,55,48290,54593,102883,88.4546
Portugal,1978,56,47347,52626,99973,89.9688
Portugal,1978,57,49357,56236,105593,87.7676
Portugal,1978,58,38561,43534,82095,88.5767
Portugal,1978,59,37779,43453,81232,86.9422
Portugal,1978,60,38556,44894,83450,85.8823
Portugal,1978,61,38869,45735,84604,84.9874
Portugal,1978,62,40395,47059,87454,85.8391
Portugal,1978,63,39354,47151,86505,83.4638
Portugal,1978,64,38271,45657,83928,83.8229
Portugal,1978,65,37944,46333,84277,81.8941
Portugal,1978,66,35878,44585,80463,80.471
Portugal,1978,67,38401,49128,87529,78.1652
Portugal,1978,68,31590,40153,71743,78.6741
Portugal,1978,69,30203,40154,70357,75.2179
Portugal,1978,70,28270,38906,67176,72.6623
Portugal,1978,71,25824,36941,62765,69.9061
Portugal,1978,72,24683,36031,60714,68.5049
Portugal,1978,73,21668,33052,54720,65.5573
Portugal,1978,74,20089,31291,51380,64.2006
Portugal,1978,75,18305,28743,47048,63.6851
Portugal,1978,76,15948,24946,40894,63.9301
Portugal,1978,77,16357,27968,44325,58.4847
Portugal,1978,78,10719,18573,29292,57.7128
Portugal,1978,79,10178,18342,28520,55.4901
Portugal,1978,80,9828,18130,27958,54.2085
Portugal,1978,81,8207,15955,24162,51.4384
Portugal,1978,82,6853,13707,20560,49.9964
Portugal,1978,83,5732,12013,17745,47.715
Portugal,1978,84,4999,10825,15824,46.1801
Portugal,1978,85,4048,9341,13389,43.3358
Portugal,1978,86,3152,7541,10693,41.7982
Portugal,1978,87,2411,6116,8527,39.4212
Portugal,1978,88,1846,4797,6643,38.4824
Portugal,1978,89,1422,3793,5215,37.4901
Portugal,1978,90,962,2825,3787,34.0531
Portugal,1978,91,678,2118,2796,32.0113
Portugal,1978,92,468,1531,1999,30.5683
Portugal,1978,93,294,1094,1388,26.8739
Portugal,1978,94,186,749,935,24.8331
Portugal,1978,95,136,485,621,28.0412
Portugal,1978,96,88,350,438,25.1429
Portugal,1978,97,61,219,280,27.8539
Portugal,1978,98,36,128,164,28.125
Portugal,1978,99,21,70,91,30
Portugal,1978,100,25,81,106,30.8642
Portugal,1979,0,84058,78225,162283,107.4567
Portugal,1979,1,88041,82927,170968,106.1669
Portugal,1979,2,90648,85951,176599,105.4647
Portugal,1979,3,89179,84628,173807,105.3777
Portugal,1979,4,86468,83085,169553,104.0717
Portugal,1979,5,86210,82663,168873,104.2909
Portugal,1979,6,87470,84072,171542,104.0418
Portugal,1979,7,88263,84546,172809,104.3964
Portugal,1979,8,84184,80695,164879,104.3237
Portugal,1979,9,84284,80723,165007,104.4114
Portugal,1979,10,85542,82911,168453,103.1733
Portugal,1979,11,85808,82930,168738,103.4704
Portugal,1979,12,87597,84894,172491,103.184
Portugal,1979,13,88128,85937,174065,102.5495
Portugal,1979,14,87876,86436,174312,101.666
Portugal,1979,15,86631,84644,171275,102.3475
Portugal,1979,16,86132,84325,170457,102.1429
Portugal,1979,17,84257,82191,166448,102.5137
Portugal,1979,18,83535,81710,165245,102.2335
Portugal,1979,19,79249,77810,157059,101.8494
Portugal,1979,20,78569,77764,156333,101.0352
Portugal,1979,21,76094,75446,151540,100.8589
Portugal,1979,22,72242,72393,144635,99.7914
Portugal,1979,23,71709,72216,143925,99.2979
Portugal,1979,24,69535,70640,140175,98.4357
Portugal,1979,25,66818,68783,135601,97.1432
Portugal,1979,26,67172,70329,137501,95.5111
Portugal,1979,27,65109,67146,132255,96.9663
Portugal,1979,28,65984,67956,133940,97.0981
Portugal,1979,29,62958,65557,128515,96.0355
Portugal,1979,30,62495,67064,129559,93.1871
Portugal,1979,31,57305,62502,119807,91.6851
Portugal,1979,32,55672,60631,116303,91.821
Portugal,1979,33,56692,63398,120090,89.4224
Portugal,1979,34,53543,60173,113716,88.9818
Portugal,1979,35,53169,58197,111366,91.3604
Portugal,1979,36,50767,56556,107323,89.7641
Portugal,1979,37,48291,53131,101422,90.8904
Portugal,1979,38,53004,58321,111325,90.8832
Portugal,1979,39,53069,58551,111620,90.6372
Portugal,1979,40,54408,60158,114566,90.4418
Portugal,1979,41,54132,60049,114181,90.1464
Portugal,1979,42,54791,61129,115920,89.6318
Portugal,1979,43,56293,62427,118720,90.1741
Portugal,1979,44,53654,59686,113340,89.8938
Portugal,1979,45,54595,60822,115417,89.7619
Portugal,1979,46,55895,62421,118316,89.5452
Portugal,1979,47,54880,60388,115268,90.879
Portugal,1979,48,56630,62894,119524,90.0404
Portugal,1979,49,52152,57909,110061,90.0585
Portugal,1979,50,53560,60186,113746,88.9908
Portugal,1979,51,51666,58297,109963,88.6255
Portugal,1979,52,53237,60295,113532,88.2942
Portugal,1979,53,52839,59603,112442,88.6516
Portugal,1979,54,50894,57476,108370,88.5483
Portugal,1979,55,49104,55351,104455,88.7138
Portugal,1979,56,48164,54492,102656,88.3873
Portugal,1979,57,47447,53069,100516,89.4062
Portugal,1979,58,48376,55353,103729,87.3954
Portugal,1979,59,38763,44071,82834,87.9558
Portugal,1979,60,37427,43173,80600,86.6908
Portugal,1979,61,38273,44828,83101,85.3774
Portugal,1979,62,38661,45731,84392,84.54
Portugal,1979,63,39704,46738,86442,84.9501
Portugal,1979,64,38888,46912,85800,82.8956
Portugal,1979,65,37732,45576,83308,82.7892
Portugal,1979,66,37116,45747,82863,81.1332
Portugal,1979,67,35244,44501,79745,79.1982
Portugal,1979,68,36832,47603,84435,77.3733
Portugal,1979,69,31013,40158,71171,77.2275
Portugal,1979,70,29222,39319,68541,74.3203
Portugal,1979,71,27202,38016,65218,71.5541
Portugal,1979,72,24716,35907,60623,68.8334
Portugal,1979,73,23127,34517,57644,67.0018
Portugal,1979,74,20401,31818,52219,64.1178
Portugal,1979,75,18906,30123,49029,62.7627
Portugal,1979,76,16993,27318,44311,62.2044
Portugal,1979,77,14846,23947,38793,61.9952
Portugal,1979,78,14541,25539,40080,56.9365
Portugal,1979,79,9818,17678,27496,55.538
Portugal,1979,80,10268,19313,29581,53.1663
Portugal,1979,81,8638,16503,25141,52.342
Portugal,1979,82,7113,14375,21488,49.4817
Portugal,1979,83,5839,12135,17974,48.117
Portugal,1979,84,4845,10522,15367,46.0464
Portugal,1979,85,4142,9352,13494,44.29
Portugal,1979,86,3299,7965,11264,41.4187
Portugal,1979,87,2528,6229,8757,40.5844
Portugal,1979,88,1904,4984,6888,38.2022
Portugal,1979,89,1419,3828,5247,37.069
Portugal,1979,90,1087,2951,4038,36.835
Portugal,1979,91,698,2152,2850,32.4349
Portugal,1979,92,478,1591,2069,30.044
Portugal,1979,93,324,1121,1445,28.9028
Portugal,1979,94,206,790,996,26.0759
Portugal,1979,95,130,522,652,24.9042
Portugal,1979,96,97,331,428,29.3051
Portugal,1979,97,60,238,298,25.2101
Portugal,1979,98,43,137,180,31.3869
Portugal,1979,99,27,64,91,42.1875
Portugal,1979,100,30,77,107,38.961
Portugal,1980,0,80783,76428,157211,105.6982
Portugal,1980,1,81691,76859,158550,106.2868
Portugal,1980,2,86057,81604,167661,105.4568
Portugal,1980,3,89710,85317,175027,105.149
Portugal,1980,4,89218,84953,174171,105.0204
Portugal,1980,5,87005,83595,170600,104.0792
Portugal,1980,6,86569,83136,169705,104.1294
Portugal,1980,7,87750,84593,172343,103.732
Portugal,1980,8,87832,84185,172017,104.3321
Portugal,1980,9,85738,82187,167925,104.3206
Portugal,1980,10,85555,81957,167512,104.3901
Portugal,1980,11,85854,83227,169081,103.1564
Portugal,1980,12,86067,83205,169272,103.4397
Portugal,1980,13,87787,85071,172858,103.1926
Portugal,1980,14,88256,86128,174384,102.4707
Portugal,1980,15,88023,86701,174724,101.5248
Portugal,1980,16,86755,84904,171659,102.1801
Portugal,1980,17,85738,84242,169980,101.7758
Portugal,1980,18,84138,82281,166419,102.2569
Portugal,1980,19,82954,81289,164243,102.0482
Portugal,1980,20,78807,77807,156614,101.2852
Portugal,1980,21,77868,77177,155045,100.8953
Portugal,1980,22,75655,75058,150713,100.7954
Portugal,1980,23,71509,71667,143176,99.7795
Portugal,1980,24,71238,71656,142894,99.4167
Portugal,1980,25,69033,70004,139037,98.6129
Portugal,1980,26,66351,68064,134415,97.4833
Portugal,1980,27,66492,69189,135681,96.102
Portugal,1980,28,65265,66882,132147,97.5823
Portugal,1980,29,65698,67123,132821,97.877
Portugal,1980,30,63280,65473,128753,96.6505
Portugal,1980,31,62658,66736,129394,93.8894
Portugal,1980,32,57730,62643,120373,92.1571
Portugal,1980,33,55787,60888,116675,91.6223
Portugal,1980,34,56941,63512,120453,89.6539
Portugal,1980,35,54086,60596,114682,89.2567
Portugal,1980,36,53639,58572,112211,91.5779
Portugal,1980,37,51230,56679,107909,90.3862
Portugal,1980,38,49032,53756,102788,91.2121
Portugal,1980,39,52956,58159,111115,91.0538
Portugal,1980,40,53909,59335,113244,90.8553
Portugal,1980,41,54895,60578,115473,90.6187
Portugal,1980,42,54581,60408,114989,90.3539
Portugal,1980,43,55313,61488,116801,89.9574
Portugal,1980,44,56353,62457,118810,90.2269
Portugal,1980,45,53992,60064,114056,89.8908
Portugal,1980,46,54954,61219,116173,89.7662
Portugal,1980,47,55968,62435,118403,89.642
Portugal,1980,48,55356,60974,116330,90.7862
Portugal,1980,49,56233,62401,118634,90.1155
Portugal,1980,50,52639,58671,111310,89.7189
Portugal,1980,51,53429,60260,113689,88.6641
Portugal,1980,52,51843,58598,110441,88.4723
Portugal,1980,53,53386,60563,113949,88.1495
Portugal,1980,54,52617,59513,112130,88.4126
Portugal,1980,55,51122,57783,108905,88.4724
Portugal,1980,56,49215,55671,104886,88.4033
Portugal,1980,57,48028,54364,102392,88.3452
Portugal,1980,58,47557,53488,101045,88.9115
Portugal,1980,59,47413,54461,101874,87.0586
Portugal,1980,60,38960,44608,83568,87.3386
Portugal,1980,61,37032,42900,79932,86.3217
Portugal,1980,62,37937,44749,82686,84.7773
Portugal,1980,63,38416,45735,84151,83.9969
Portugal,1980,64,39000,46432,85432,83.9938
Portugal,1980,65,38417,46681,85098,82.2969
Portugal,1980,66,37201,45515,82716,81.7335
Portugal,1980,67,36332,45135,81467,80.4963
Portugal,1980,68,34619,44359,78978,78.0428
Portugal,1980,69,35232,46033,81265,76.5364
Portugal,1980,70,30398,40079,70477,75.8452
Portugal,1980,71,28190,38419,66609,73.3752
Portugal,1980,72,26077,37117,63194,70.2562
Portugal,1980,73,23573,34830,58403,67.6802
Portugal,1980,74,21624,32919,54543,65.6885
Portugal,1980,75,19206,30517,49723,62.9354
Portugal,1980,76,17707,28941,46648,61.1831
Portugal,1980,77,15651,25900,41551,60.4286
Portugal,1980,78,13791,22967,36758,60.047
Portugal,1980,79,12871,23137,36008,55.6295
Portugal,1980,80,10293,19103,29396,53.8816
Portugal,1980,81,9083,17659,26742,51.4355
Portugal,1980,82,7544,14907,22451,50.6071
Portugal,1980,83,6142,12845,18987,47.8163
Portugal,1980,84,4975,10658,15633,46.6786
Portugal,1980,85,4069,9126,13195,44.5869
Portugal,1980,86,3407,7994,11401,42.6195
Portugal,1980,87,2685,6787,9472,39.5609
Portugal,1980,88,2031,5195,7226,39.0953
Portugal,1980,89,1484,4028,5512,36.8421
Portugal,1980,90,1061,3012,4073,35.2258
Portugal,1980,91,826,2335,3161,35.3747
Portugal,1980,92,498,1660,2158,30
Portugal,1980,93,345,1193,1538,28.9187
Portugal,1980,94,230,800,1030,28.75
Portugal,1980,95,136,561,697,24.2424
Portugal,1980,96,83,366,449,22.6776
Portugal,1980,97,64,223,287,28.6996
Portugal,1980,98,41,158,199,25.9494
Portugal,1980,99,33,83,116,39.759
Portugal,1980,100,38,81,119,46.9136
Portugal,1981,0,77065,73585,150650,104.7292
Portugal,1981,1,80300,76617,156917,104.807
Portugal,1981,2,79760,75806,155566,105.2159
Portugal,1981,3,84132,80350,164482,104.7069
Portugal,1981,4,88796,84706,173502,104.8285
