DICOFRE,Freguesia,Concelho,Distrito,Area_ha,Des_Simpli,População,X,Y,Meridian
110806,Santa Bárbara,Lourinhã,Lisboa,752.16,Santa Bárbara,2031,-101549.2065,-50708.51811,-2
110808,Vimeiro,Lourinhã,Lisboa,707.78,Vimeiro,1565,-100760.8684,-52471.83254,-2
110810,Ribamar,Lourinhã,Lisboa,611.01,Ribamar,2160,-103833.6144,-50624.82906,-2
110812,União das freguesias de Lourinhã e Atalaia,Lourinhã,Lisboa,4648.04,Lourinhã e Atalaia,12342,-100966.6325,-45464.12136,-2
110813,União das freguesias de Miragaia e Marteleira,Lourinhã,Lisboa,1946.91,Miragaia e Marteleira,3479,-97396.57676,-49234.64358,-2
110814,União das freguesias de São Bartolomeu dos Galegos e Moledo,Lourinhã,Lisboa,2009.6,São Bartolomeu dos Galegos e Moledo,1506,-97318.89426,-41689.20298,-2
110902,Carvoeira,Mafra,Lisboa,821.29,Carvoeira,2848,-109823.7531,-80050.01792,-2
110904,Encarnação,Mafra,Lisboa,2851.13,Encarnação,4918,-108192.4961,-69469.01443,-2
110906,Ericeira,Mafra,Lisboa,1205.01,Ericeira,12359,-109956.9138,-76637.67066,-2
110909,Mafra,Mafra,Lisboa,4795.27,Mafra,20781,-104231.0675,-78340.18856,-2
110911,Milharado,Mafra,Lisboa,2443.14,Milharado,7645,-92298.9023,-80426.28569,-2
110913,Santo Isidoro,Mafra,Lisboa,2483.19,Santo Isidoro,4396,-108380.9295,-73444.39421,-2
110918,União das freguesias de Azueira e Sobral da Abelheira,Mafra,Lisboa,3062.76,Azueira e Sobral da Abelheira,4434,-100820.8969,-73629.67618,-2
110919,União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário,Mafra,Lisboa,3164.57,Enxara do Bispo, Gradil e Vila Franca do Rosário,3979,-96066.40981,-75522.65236,-2
110920,União das freguesias de Igreja Nova e Cheleiros,Mafra,Lisboa,3706.58,Igreja Nova e Cheleiros,4693,-103590.9522,-83758.37522,-2
110921,União das freguesias de Malveira e São Miguel de Alcainça,Mafra,Lisboa,1684.53,Malveira e São Miguel de Alcainça,9647,-98949.50333,-81531.88368,-2
110922,União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés,Mafra,Lisboa,2948.03,Venda do Pinheiro e Santo Estêvão das Galés,10815,-96044.18045,-83956.45499,-2
111002,Barcarena,Oeiras,Lisboa,901.33,Barcarena,14451,-99744.34391,-102963.4241,-2
111009,Porto Salvo,Oeiras,Lisboa,734.29,Porto Salvo,15098,-101789.5425,-104073.1774,-2
111012,União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo,Oeiras,Lisboa,718.28,Algés, Linda-a-Velha e Cruz Quebrada-Dafundo,47936,-96477.82937,-106005.094,-2
111013,União das freguesias de Carnaxide e Queijas,Oeiras,Lisboa,881.28,Carnaxide e Queijas,36079,-96554.6427,-104108.4172,-2
111014,União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias,Oeiras,Lisboa,1353.13,Oeiras e S. Julião da Barra, Paço de Arcos e Caxias,58094,-101369.2608,-106866.2108,-2
111102,Algueirão-Mem Martins,Sintra,Lisboa,1599.55,Algueirão-Mem Martins,68649,-104309.3843,-95111.82009,-2
111105,Colares,Sintra,Lisboa,3337.17,Colares,7746,-115474.013,-96040.43238,-2
111108,Rio de Mouro,Sintra,Lisboa,1649.38,Rio de Mouro,49489,-104007.5408,-99426.32588,-2
111115,Casal de Cambra,Sintra,Lisboa,216.95,Casal de Cambra,13347,-95507.12892,-95610.1655,-2
111122,União das freguesias de Agualva e Mira-Sintra,Sintra,Lisboa,598.06,Agualva e Mira-Sintra,41323,-100799.1026,-98610.82438,-2
111123,União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar,Sintra,Lisboa,6406.75,Almargem do Bispo, Pêro Pinheiro e Montelavar,17262,-100125.7999,-90475.29694,-2
111124,União das freguesias do Cacém e São Marcos,Sintra,Lisboa,444.38,Cacém e São Marcos,39683,-101784.1343,-99974.36603,-2
111125,União das freguesias de Massamá e Monte Abraão,Sintra,Lisboa,308.58,Massamá e Monte Abraão,47804,-99218.35301,-100596.5583,-2
111126,União das freguesias de Queluz e Belas,Sintra,Lisboa,2646.93,Queluz e Belas,52414,-98925.59136,-97234.95745,-2
111127,União das freguesias de São João das Lampas e Terrugem,Sintra,Lisboa,8359.71,São João das Lampas e Terrugem,17993,-109458.9339,-87584.63661,-2
111128,União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim),Sintra,Lisboa,6355.25,S. Maria, S. Miguel, S. Martinho e S. Pedro de Penaferrim,29896,-109483.0003,-96264.34143,-2
111201,Santo Quintino,Sobral de Monte Agraço,Lisboa,2900.18,Santo Quintino,3767,-87233.71451,-73383.55448,-2
111202,Sapataria,Sobral de Monte Agraço,Lisboa,1440.46,Sapataria,3288,-92178.97575,-77205.89274,-2
111203,Sobral de Monte Agraço,Sobral de Monte Agraço,Lisboa,869.68,Sobral de Monte Agraço,3485,-89784.27715,-72116.32749,-2
111306,Freiria,Torres Vedras,Lisboa,1343.27,Freiria,2436,-102802.1084,-70290.93431,-2
111310,Ponte do Rol,Torres Vedras,Lisboa,967.28,Ponte do Rol,2547,-102523.883,-62398.83575,-2
111311,Ramalhal,Torres Vedras,Lisboa,3683.52,Ramalhal,3631,-94598.53629,-56251.2756,-2
111314,São Pedro da Cadeira,Torres Vedras,Lisboa,2385.19,São Pedro da Cadeira,5217,-108377.7831,-64842.94963,-2
111316,Silveira,Torres Vedras,Lisboa,2496.82,Silveira,9332,-105946.3475,-61038.33943,-2
111317,Turcifal,Torres Vedras,Lisboa,2470.02,Turcifal,3591,-97386.64293,-69631.09487,-2
111318,Ventosa,Torres Vedras,Lisboa,2598.12,Ventosa,4966,-102699.7465,-66668.67735,-2
111321,União das freguesias de A dos Cunhados e Maceira,Torres Vedras,Lisboa,5272.29,A dos Cunhados e Maceira,11568,-102656.2291,-56252.44739,-2
111322,União das freguesias de Campelos e Outeiro da Cabeça,Torres Vedras,Lisboa,2996.32,Campelos e Outeiro da Cabeça,3795,-93949.71358,-52457.50479,-2
111323,União das freguesias de Carvoeira e Carmões,Torres Vedras,Lisboa,2096.75,Carvoeira e Carmões,2200,-88670.59296,-65534.54847,-2
111324,União das freguesias de Dois Portos e Runa,Torres Vedras,Lisboa,4322.59,Dois Portos e Runa,2787,-91493.90151,-68867.11589,-2
111325,União das freguesias de Maxial e Monte Redondo,Torres Vedras,Lisboa,3838.64,Maxial e Monte Redondo,3222,-90259.1511,-58620.13479,-2
111326,Santa Maria, São Pedro e Matacães,Torres Vedras,Lisboa,6244.08,Santa Maria, São Pedro e Matacães,27780,-96649.90235,-63082.48287,-2
111408,Vialonga,Vila Franca de Xira,Lisboa,1792.9,Vialonga,21258,-82886.88097,-87502.91258,-2
111409,Vila Franca de Xira,Vila Franca de Xira,Lisboa,21286.96,Vila Franca de Xira,18336,-71513.95131,-82942.26965,-1
111412,União das freguesias de Alhandra, São João dos Montes e Calhandriz,Vila Franca de Xira,Lisboa,2753.54,Alhandra, São João dos Montes e Calhandriz,12645,-79469.71615,-80023.54528,-2
111413,União das freguesias de Alverca do Ribatejo e Sobralinho,Vila Franca de Xira,Lisboa,2391.8,Alverca do Ribatejo e Sobralinho,36465,-78687.28533,-84268.08836,-2
111414,União das freguesias de Castanheira do Ribatejo e Cachoeiras,Vila Franca de Xira,Lisboa,2678.11,Castanheira do Ribatejo e Cachoeiras,7954,-73891.0192,-74446.2127,-1
111415,União das freguesias de Póvoa de Santa Iria e Forte da Casa,Vila Franca de Xira,Lisboa,916.1,Póvoa de Santa Iria e Forte da Casa,40871,-80408.76553,-88696.41397,-2
111512,Alfragide,Amadora,Lisboa,251.12,Alfragide,16837,-94221.68881,-103081.8143,-2
111513,Águas Livres,Amadora,Lisboa,221.28,Águas Livres,37607,-94448.29384,-101879.9189,-2
111514,Encosta do Sol,Amadora,Lisboa,280.2,Encosta do Sol,27093,-93945.53912,-99237.90662,-2
111515,Falagueira-Venda Nova,Amadora,Lisboa,285.74,Falagueira-Venda Nova,20788,-94422.99586,-100483.9146,-2
111516,Mina de Água,Amadora,Lisboa,809.22,Mina de Água,42961,-95918.33482,-98320.12508,-2
111517,Venteira,Amadora,Lisboa,530.92,Venteira,26168,-96401.43916,-101736.6767,-2
111603,Odivelas,Odivelas,Lisboa,504.45,Odivelas,59586,-91166.04559,-96849.06981,-2
111608,União das freguesias de Pontinha e Famões,Odivelas,Lisboa,921.03,Pontinha e Famões,35111,-93270.87508,-97379.47944,-2
111609,União das freguesias de Póvoa de Santo Adrião e Olival Basto,Odivelas,Lisboa,262.97,Póvoa de Santo Adrião e Olival Basto,18806,-89473.76619,-96208.66745,-2
111610,União das freguesias de Ramada e Caneças,Odivelas,Lisboa,965.91,Ramada e Caneças,34531,-93619.96897,-94417.29987,-2
120101,Alter do Chão,Alter do Chão,Portalegre,14085.15,Alter do Chão,2016,42127.22085,-52316.48603,1
120102,Chancelaria,Alter do Chão,Portalegre,7170.07,Chancelaria,382,28554.31657,-45736.68205,1
120103,Seda,Alter do Chão,Portalegre,11243.45,Seda,355,32630.54488,-54274.12637,1
120104,Cunheira,Alter do Chão,Portalegre,3707.95,Cunheira,291,30124.31647,-41055.59979,1
120201,Assunção,Arronches,Portalegre,20450.87,Assunção,1834,77004.08857,-63680.92782,2
120202,Esperança,Arronches,Portalegre,5714.79,Esperança,589,81155.43006,-55905.19323,2
120203,Mosteiros,Arronches,Portalegre,5299.06,Mosteiros,366,72224.2578,-55207.35066,1
120302,Aldeia Velha,Avis,Portalegre,12610.94,Aldeia Velha,214,7821.856412,-66801.85599,0
120303,Avis,Avis,Portalegre,9208.86,Avis,1627,19913.00761,-66231.00042,0
120305,Ervedal,Avis,Portalegre,3807.48,Ervedal,432,27921.73372,-70246.34166,1
120306,Figueira e Barros,Avis,Portalegre,7026.45,Figueira e Barros,248,32850.50506,-67906.60815,1
120309,União das freguesias de Alcórrego e Maranhão,Avis,Portalegre,12875.39,Alcórrego e Maranhão,413,14134.54448,-73721.97623,0
120310,União das freguesias de Benavila e Valongo,Avis,Portalegre,15067.39,Benavila e Valongo,878,23475.00618,-58364.85879,0
120401,Nossa Senhora da Expectação,Campo Maior,Portalegre,10506.47,Nossa Senhora da Expectação,3684,95130.15758,-75802.07378,2
120402,Nossa Senhora da Graça dos Degolados,Campo Maior,Portalegre,3575.11,Nossa Senhora da Graça dos Degolados,646,88627.14138,-66214.12467,2
120403,São João Baptista,Campo Maior,Portalegre,10638.58,São João Baptista,3712,94113.26461,-67234.82808,2
120501,Nossa Senhora da Graça de Póvoa e Meadas,Castelo de Vide,Portalegre,7354.57,Nossa Senhora da Graça de Póvoa e Meadas,542,56098.93224,-15874.21189,1
120502,Santa Maria da Devesa,Castelo de Vide,Portalegre,5633.4,Santa Maria da Devesa,1393,60101.38107,-23303.77748,1
120503,Santiago Maior,Castelo de Vide,Portalegre,5883.38,Santiago Maior,331,54177.21039,-22869.18728,1
120504,São João Baptista,Castelo de Vide,Portalegre,7619.89,São João Baptista,850,51001.02377,-27746.29412,1
120601,Aldeia da Mata,Crato,Portalegre,3728.41,Aldeia da Mata,313,34965.20128,-39670.9272,1
120604,Gáfete,Crato,Portalegre,4614.77,Gáfete,688,38898.89913,-30409.16378,1
120605,Monte da Pedra,Crato,Portalegre,6007.57,Monte da Pedra,222,30822.26215,-35406.76222,1
120607,União das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso,Crato,Portalegre,25456.14,Crato e Mártires, Flor da Rosa e Vale do Peso,2002,46384.20586,-41768.02522,1
120706,Santa Eulália,Elvas,Portalegre,9851.79,Santa Eulália,1028,75363.95034,-72809.90066,2
120707,São Brás e São Lourenço,Elvas,Portalegre,4763.42,São Brás e São Lourenço,1629,78563.22876,-87584.90349,2
120708,São Vicente e Ventosa,Elvas,Portalegre,10167.83,São Vicente e Ventosa,732,80954.37202,-78854.8098,2
120712,Assunção, Ajuda, Salvador e Santo Ildefonso,Elvas,Portalegre,9866.22,Assunção, Ajuda, Salvador e Santo Ildefonso,9059,84684.05095,-93083.7339,2
120713,Caia, São Pedro e Alcáçova,Elvas,Portalegre,10404.29,Caia, São Pedro e Alcáçova,5376,88425.62018,-83383.62432,2
120714,União das freguesias de Barbacena e Vila Fernando,Elvas,Portalegre,8253.09,Barbacena e Vila Fernando,801,70405.06146,-81881.83456,1
120715,União das freguesias de Terrugem e Vila Boim,Elvas,Portalegre,9822.22,Terrugem e Vila Boim,2105,68713.57419,-90460.74728,1
120801,Cabeço de Vide,Fronteira,Portalegre,6580.81,Cabeço de Vide,928,47789.78857,-61667.23391,1
120802,Fronteira,Fronteira,Portalegre,14139.33,Fronteira,1696,40376.21813,-66201.7912,1
120803,São Saturnino,Fronteira,Portalegre,4139.45,São Saturnino,234,49316.80354,-69985.52406,1
120902,Belver,Gavião,Portalegre,6983.89,Belver,560,17407.62184,-17014.68476,0
120903,Comenda,Gavião,Portalegre,9002.16,Comenda,692,26226.35087,-29672.85414,1
120905,Margem,Gavião,Portalegre,5685.29,Margem,641,18711.29059,-31921.77224,0
120906,União das freguesias de Gavião e Atalaia,Gavião,Portalegre,7788.11,Gavião e Atalaia,1501,17962.11643,-23401.3639,0
121001,Beirã,Marvão,Portalegre,4475.98,Beirã,427,65716.274,-23092.22222,1
121002,Santa Maria de Marvão,Marvão,Portalegre,2335.23,Santa Maria de Marvão,398,67480.33897,-31519.6073,1
121003,Santo António das Areias,Marvão,Portalegre,3599.13,Santo António das Areias,961,68566.74373,-27251.05881,1
121004,São Salvador da Aramenha,Marvão,Portalegre,5079.56,São Salvador da Aramenha,1235,64809.46796,-34023.5749,1
121101,Assumar,Monforte,Portalegre,6383.22,Assumar,614,60094.3376,-58153.26688,1
121102,Monforte,Monforte,Portalegre,21473.66,Monforte,1296,62236.73011,-70479.97859,1
121103,Santo Aleixo,Monforte,Portalegre,5850.59,Santo Aleixo,497,62690.59279,-82080.56006,1
121104,Vaiamonte,Monforte,Portalegre,8317.35,Vaiamonte,585,54301.83238,-62534.09743,1
121201,Alpalhão,Nisa,Portalegre,3423.38,Alpalhão,989,44453.14664,-27656.31694,1
121205,Montalvão,Nisa,Portalegre,12416.9,Montalvão,290,49606.70926,-7965.701042,1
121207,Santana,Nisa,Portalegre,2719.37,Santana,277,38483.89834,-6214.048643,1
121208,São Matias,Nisa,Portalegre,5466.33,São Matias,197,35430.14201,-12152.88418,1
121210,Tolosa,Nisa,Portalegre,2352.81,Tolosa,811,35566.37119,-28542.68199,1
121211,União das freguesias de Arez e Amieira do Tejo,Nisa,Portalegre,15822.7,Arez e Amieira do Tejo,392,31089.00007,-20453.23736,1
121212,União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão,Nisa,Portalegre,15366.35,Espírito Santo, Nossa Senhora da Graça e São Simão,2996,43080.58632,-16644.52075,1
121301,Galveias,Ponte de Sor,Portalegre,7982.93,Galveias,1022,11735.4862,-55868.9417,0
121302,Montargil,Ponte de Sor,Portalegre,29694.44,Montargil,1931,-3165.858728,-63022.54427,0
121304,Foros de Arrão,Ponte de Sor,Portalegre,8425.6,Foros de Arrão,811,-10445.19722,-57423.69772,0
121305,Longomel,Ponte de Sor,Portalegre,4697.08,Longomel,978,11712.38484,-36416.61954,0
121308,União das freguesias de Ponte de Sor, Tramaga e Vale de Açor,Ponte de Sor,Portalegre,33171.11,Ponte de Sor, Tramaga e Vale de Açor,10506,12046.63704,-45400.11822,0
121401,Alagoa,Portalegre,Portalegre,1815.63,Alagoa,543,52515.55863,-33699.84602,1
121402,Alegrete,Portalegre,Portalegre,8692.38,Alegrete,1414,71635.95595,-47698.26478,1
121404,Fortios,Portalegre,Portalegre,6585.37,Fortios,1785,55633.13836,-41569.85882,1
121410,Urra,Portalegre,Portalegre,12998.28,Urra,1701,61596.67121,-50174.48739,1
121411,União das freguesias da Sé e São Lourenço,Portalegre,Portalegre,2360.81,Sé e São Lourenço,14317,60472.68684,-41656.16848,1
121412,União das freguesias de Reguengo e São Julião,Portalegre,Portalegre,7218.65,Reguengo e São Julião,849,69725.62248,-40859.81328,1
121413,União das freguesias de Ribeira de Nisa e Carreiras,Portalegre,Portalegre,5042.53,Ribeira de Nisa e Carreiras,1731,59392.53801,-34561.78173,1
121501,Cano,Sousel,Portalegre,4942.54,Cano,1057,31735.09151,-77646.05183,1
121502,Casa Branca,Sousel,Portalegre,10100.4,Casa Branca,981,25691.70915,-79978.99103,1
121503,Santo Amaro,Sousel,Portalegre,3961.01,Santo Amaro,539,46940.5283,-76290.31961,1
121504,Sousel,Sousel,Portalegre,8928.24,Sousel,1783,39275.09793,-77925.97032,1
130103,Ansiães,Amarante,Porto,2719.01,Ansiães,516,17000.36384,176333.8957,0
130107,Candemil,Amarante,Porto,1200.88,Candemil,586,14710.85999,173742.8198,0
130112,Fregim,Amarante,Porto,1036.9,Fregim,2730,1398.891618,177782.8195,0
130115,Fridão,Amarante,Porto,786.9,Fridão,664,9256.952576,182632.392,0
130117,Gondar,Amarante,Porto,963.94,Gondar,1536,9193.324467,175902.3953,0
130118,Jazente,Amarante,Porto,335.39,Jazente,517,6714.56847,174517.8731,0
130119,Lomba,Amarante,Porto,362.93,Lomba,820,5186.152968,175203.3174,0
130120,Louredo,Amarante,Porto,359.77,Louredo,630,915.168599,175862.1769,0
130121,Lufrei,Amarante,Porto,645.28,Lufrei,1594,6955.460722,178387.3362,0
130123,Mancelos,Amarante,Porto,1213.33,Mancelos,2829,-1648.62952,178486.3107,0
130126,Padronelo,Amarante,Porto,248.49,Padronelo,754,7005.681014,176079.5063,0
130128,Rebordelo,Amarante,Porto,1565.75,Rebordelo,267,12753.8897,185808.5269,0
130129,Salvador do Monte,Amarante,Porto,747.94,Salvador do Monte,894,3137.620046,174188.9641,0
130134,Gouveia (São Simão),Amarante,Porto,1249.26,Gouveia (São Simão),577,7179.702544,171994.5166,0
130135,Telões,Amarante,Porto,1447.2,Telões,3939,2704.887269,182561.4836,0
130136,Travanca,Amarante,Porto,868.97,Travanca,2012,-4820.994684,178413.7028,0
130138,Vila Caiz,Amarante,Porto,852.32,Vila Caiz,2849,-161.7461718,173806.4771,0
130139,Vila Chã do Marão,Amarante,Porto,671.15,Vila Chã do Marão,825,8476.353661,179948.183,0
130141,União das freguesias de Aboadela, Sanche e Várzea,Amarante,Porto,3044.84,Aboadela, Sanche e Várzea,1447,13445.45731,179048.125,0
130142,União das freguesias de Amarante (São Gonçalo), Madalena, Cepelos e Gatão,Amarante,Porto,1521.26,Amarante (São Gonçalo), Madalena, Cepelos e Gatão,11564,4910.546723,178773.2423,0
130143,União das freguesias de Bustelo, Carneiro e Carvalho de Rei,Amarante,Porto,2342.91,Bustelo, Carneiro e Carvalho de Rei,827,11929.48494,172401.6331,0
130144,União das freguesias de Figueiró (Santiago e Santa Cristina),Amarante,Porto,811.48,Figueiró (Santiago e Santa Cristina),3634,-2785.707615,181101.2967,0
130145,União das freguesias de Freixo de Cima e de Baixo,Amarante,Porto,881.5,Freixo de Cima e de Baixo,3451,897.9943162,181068.9283,0
130146,União das freguesias de Olo e Canadelo,Amarante,Porto,1951.49,Olo e Canadelo,434,13408.70838,182177.7452,0
130147,Vila Meã,Amarante,Porto,1096.26,Vila Meã,4557,-4214.302551,175669.4839,0
130148,União das freguesias de Vila Garcia, Aboim e Chapa,Amarante,Porto,1207.98,Vila Garcia, Aboim e Chapa,1663,5516.044777,183515.9816,0
130204,Frende,Baião,Porto,290.01,Frende,580,17573.65939,161840.9195,0
130205,Gestaçô,Baião,Porto,1422.45,Gestaçô,1013,16884.48825,167062.7385,0
130206,Gove,Baião,Porto,1153.23,Gove,1742,7249.131721,162839.949,0
130207,Grilo,Baião,Porto,594.41,Grilo,472,4639.649476,163085.7469,0
130208,Loivos do Monte,Baião,Porto,874.94,Loivos do Monte,301,12739.73544,169577.425,0
130215,Santa Marinha do Zêzere,Baião,Porto,1068.89,Santa Marinha do Zêzere,2469,15333.33728,163288.8372,0
130219,Valadares,Baião,Porto,992.99,Valadares,733,12474.29322,164356.4688,0
130220,Viariz,Baião,Porto,623.48,Viariz,396,13442.9175,166663.459,0
130221,União das freguesias de Ancede e Ribadouro,Baião,Porto,1436.01,Ancede e Ribadouro,2334,6608.6678,159586.8286,0
130222,União das freguesias de Baião (Santa Leocádia) e Mesquinhata,Baião,Porto,856.64,Baião (Santa Leocádia) e Mesquinhata,731,3416.797964,161268.6227,0
130223,União das freguesias de Campelo e Ovil,Baião,Porto,3181.08,Campelo e Ovil,3686,9193.514742,167117.8759,0
130224,União das freguesias de Loivos da Ribeira e Tresouras,Baião,Porto,717.46,Loivos da Ribeira e Tresouras,700,17968.79348,164305.7166,0
130225,União das freguesias de Santa Cruz do Douro e São Tomé de Covelas,Baião,Porto,1611.36,Santa Cruz do Douro e São Tomé de Covelas,1654,11307.84433,161565.1289,0
130226,União das freguesias de Teixeira e Teixeiró,Baião,Porto,2629.87,Teixeira e Teixeiró,723,18774.27591,171101.2597,0
130301,Aião,Felgueiras,Porto,277.87,Aião,828,-5583.875375,181483.6389,0
130302,Airães,Felgueiras,Porto,401.05,Airães,2292,-5454.182515,183353.4468,0
130305,Friande,Felgueiras,Porto,328.7,Friande,1750,-3547.439943,188782.5987,0
130306,Idães,Felgueiras,Porto,711.13,Idães,2550,-10508.88882,184125.4877,0
130307,Jugueiros,Felgueiras,Porto,744.86,Jugueiros,1220,-5732.727102,192294.7808,0
130313,Penacova,Felgueiras,Porto,299.91,Penacova,1062,-9734.588387,189030.9155,0
130314,Pinheiro,Felgueiras,Porto,357.44,Pinheiro,1053,-1674.362598,188997.4093,0
130315,Pombeiro de Ribavizela,Felgueiras,Porto,480.9,Pombeiro de Ribavizela,2073,-7186.957814,190428.5387,0
130317,Refontoura,Felgueiras,Porto,343.93,Refontoura,1897,-4949.158162,185212.4832,0
130318,Regilde,Felgueiras,Porto,308.17,Regilde,1182,-11211.1416,188350.3642,0
130319,Revinhade,Felgueiras,Porto,332.56,Revinhade,799,-11138.75474,186420.5637,0
130324,Sendim,Felgueiras,Porto,702.99,Sendim,1564,-3690.827974,190713.3209,0
130334,União das freguesias de Macieira da Lixa e Caramos,Felgueiras,Porto,863.41,Macieira da Lixa e Caramos,3605,-1846.118237,186330.2052,0
130335,União das freguesias de Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure,Felgueiras,Porto,1744.05,Margaride, Várzea, Lagares, Varziela e Moure,17695,-5916.385416,187704.727,0
